mapped_name,id,oscn_id,full_name,name
OKLAHOMA DEPARTMENT OF ENVIRONMENTAL QUALITY,453339,7480495,Oklahoma Department of Environmental Quality,arresting agency
OKLAHOMA DEPARTMENT OF PUBLIC SAFETY,420812,5602060,Oklahoma Department of Public Safety,arresting agency
OKLAHOMA DEPARTMENT OF WILDLIFE CONSERVATION,230722,6068546,Oklahoma Department of Wildlife,arresting agency
OKLAHOMA DEPARTMENT OF PUBLIC SAFETY,284278,7629488,Oklahoma Dept of Public Safety,arresting agency
OKLAHOMA HIGHWAY PATROL,233000,8609895,Oklahoma Highway Patrol,arresting agency
OKLAHOMA HIGHWAY PATROL,228630,5515772,Oklahoma Highway Patrol,arresting agency
OKLAHOMA HIGHWAY PATROL,242953,17312054,Oklahoma Highway Patrol,arresting agency
OKLAHOMA HIGHWAY PATROL,423246,8734923,Oklahoma Highway Patrol,arresting agency
OKLAHOMA HIGHWAY PATROL,351254,12672468,Oklahoma Highway Patrol  on behalf of,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,237151,10358453,Oklahoma University Health  & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,334979,10236061,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,252314,10247526,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,336445,11776782,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,344692,11598455,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,230238,8956353,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,336047,10295925,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,457693,13738887,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,230189,8835722,Oklahoma University Health & Science,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,458153,11581126,Oklahoma University Health & Science Center,arresting agency
OKMULGEE COUNTY SHERIFF,356984,296376,Okmulgee County Sheriff's Department,arresting agency
OTTAWA COUNTY SHERIFF,276422,296378,Ottawa County Sheriff's Department,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,347531,9184576,Ouhsc,arresting agency
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLICE DEPARTMENT,408604,9184669,Ouhsc,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,450680,17767126,PCCPD,arresting agency
PROBATION AND PAROLE,260692,8766712,PROBATION AND PAROLE,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,398500,17579643,PUTMAN CITY CAMPOS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,391138,16907308,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,313726,17703091,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,280704,16076021,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,411735,17746280,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,313875,17704067,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,379971,16054800,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,292258,17671377,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,270057,17734566,PUTNAM CITY CAMPUS PD,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,341980,17627108,PUTNAM CITY CAMPUS POLICE,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,380045,16890351,PUTNAM CITY CAMPUS POLICE DEPT,arresting agency
PUTNAM CITY CAMPUS POLICE DEPARTMENT,411567,10247690,Putnam City Campus Pd,arresting agency
SPENCER POLICE DEPARTMENT,276185,17625640,SPEENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,401712,17625552,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,377783,16913083,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,451284,17010877,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,395142,17539275,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,424417,16403227,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,245969,17471195,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,248896,16586705,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,311219,17692886,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,311613,17695922,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,244897,16894215,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,246750,16061655,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,314069,16688838,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,389487,17474898,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,318286,17720928,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,310424,17689963,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,347070,16075597,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,252380,16040074,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,239315,15961192,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,345948,16795920,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,231954,16848626,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,312857,17699384,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,314733,17543170,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,441768,16071119,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,401257,17618801,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,410935,17732671,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,407502,17679927,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,272373,16621130,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,245939,16070892,SPENCER PD,arresting agency
SPENCER POLICE DEPARTMENT,318232,17721660,SPENCER PD,arresting agency
STATE OF OKLAHOMA,421148,17998688,STATE OF OKLAHOMA,plaintiff
STATE OF OKLAHOMA,455413,18036783,STATE OF OKLAHOMA,plaintiff
STATE OF OKLAHOMA,228631,32000,STATE OF OKLAHOMA,plaintiff
STATE OF OKLAHOMA,387662,1864516,STATE OF OKLAHOMA,plaintiff
STATE OF OKLAHOMA,428780,18522690,STATE OF OKLAHOMA,plaintiff
OTHER,379073,697026,"STINSON,  MELANIE",arresting agency
SPENCER POLICE DEPARTMENT,333596,296250,Spencer Police Department,arresting agency
SPENCER POLICE DEPARTMENT,457582,14987569,Spencer Police Department,arresting agency
STATE OF OKLAHOMA,361682,18001659,State Of Oklahoma,plaintiff
STATE OF OKLAHOMA,390993,14587460,State Of Oklahoma,plaintiff
STATE OF OKLAHOMA,416761,14098819,State of Oklahoma,plaintiff
OTHER,240153,17003378,"TALLEY,  DALE  WADE",arresting agency
THE VILLAGE POLICE DEPARTMENT,229874,15920904,THE VILLAGE PD,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,319531,17726603,TOOP A,arresting agency
OTHER,426495,16554773,TRACY CLARK,arresting agency
OKLAHOMA HIGHWAY PATROL,322872,17739533,TROOP,arresting agency
OKLAHOMA HIGHWAY PATROL,326180,17755844,TROOP,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411949,17748997,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323804,17745148,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,330984,17773995,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,409231,17706556,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,440717,17691167,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323784,17745169,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,313905,17704405,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,313908,17704442,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322155,17736820,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322165,17736927,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,318223,17721488,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,434873,16313721,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322143,17736946,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,317971,17720208,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323492,17745078,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323484,17745057,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411435,17741253,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,409405,17707976,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411634,17745142,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322607,17738699,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311228,17693137,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,330877,17773513,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311232,17693201,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,412868,17766007,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,317680,17717845,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322127,17736646,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,412273,17755899,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,330750,17772674,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311031,17691318,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,330742,17773144,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,410411,17722938,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322104,17737378,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323457,17744216,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,266915,17700911,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,319385,17724653,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,364281,17706524,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,317340,17716307,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,234873,17741135,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,313328,17701705,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325456,17752681,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,363184,17704424,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,362867,17704194,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,313325,17701092,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311246,17693761,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411687,17745530,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,455009,17739488,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,319413,17724774,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,412880,17767062,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322869,17739521,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408419,17695943,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311283,17693718,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,330230,17770375,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,269881,17707955,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311020,17691145,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,358713,17690737,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325480,17751607,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325483,17752509,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408346,17693962,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,310162,17687425,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323243,17742292,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,329601,17769842,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311001,17691306,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323220,17742066,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325760,17754280,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,316473,17713872,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,409694,17713398,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311938,17696176,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323046,17741335,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,322902,17739770,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,316370,17712765,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323036,17741210,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311969,17696208,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,310997,17691264,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,412912,17765556,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325739,17753695,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323032,17741180,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325794,17754448,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328903,17767180,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328902,17767161,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,316338,17712881,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325766,17754414,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328808,17767064,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323028,17741123,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,325983,17754856,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,413262,17770512,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,314446,17705492,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411195,17736913,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328793,17767078,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328791,17767076,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,249358,17694864,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328789,17767075,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,241748,16246568,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,326146,17755890,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,326149,17755917,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,321766,17733161,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,315970,17711108,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408281,17693518,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328261,17764915,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,317661,17718957,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,326183,17755912,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,269772,17691110,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,315763,17708441,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408210,17691104,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,328210,17764096,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,444079,17737578,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,409988,17718888,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408191,17691052,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,327840,17762365,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,408176,17690944,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,448269,17737588,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,310872,17691044,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,411561,17745091,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,412270,17755648,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,410114,17721639,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,315374,17707273,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,407872,17685574,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,407874,17685590,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,327106,17759149,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,413516,17772695,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,310853,17690906,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,315347,17707113,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,314784,16338925,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,321080,17732502,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,310843,17690763,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,410090,17719806,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323781,17745153,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,311224,17693107,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323779,17745140,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP A,323774,17745119,TROOP A,arresting agency
OKLAHOMA HIGHWAY PATROL - TROOP F,249776,17696199,TROOP F,arresting agency
THE VILLAGE POLICE DEPARTMENT,450192,8613562,The Village,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,231698,16003976,UCO PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,283171,16054164,UCO PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,239023,16597460,UCO PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,246940,16054988,UCO PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,277651,17632150,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,404670,17666876,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,423945,17768949,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,397547,17565387,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,256931,17580181,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,232048,16355599,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,257521,17583139,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,343405,16217608,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,335487,17559469,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,290789,16967209,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,258279,17584725,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,404994,17670716,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,410094,17720226,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,379711,17317336,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,319176,16778931,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,312896,17700155,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,431127,17659593,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,240906,16777110,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,265111,15879755,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,328235,17764809,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,314463,17705851,UCOPD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,326466,17105300,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,231689,16439023,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,308042,16436037,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,377410,16887757,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,374594,17315216,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,232842,17052832,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,399212,16515992,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,255302,17050582,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,378140,15987644,UNIVERSITY CENTRAL OK PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,277592,17067732,UNIVERSITY CENTRAL OKLA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,289693,17078530,UNIVERSITY CENTRAL OKLA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,235230,16881325,UNIVERSITY CENTRAL OKLA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,354263,16438946,UNIVERSITY CENTRAL OKLAHOMA,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,451759,17055933,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,414094,16086400,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,401926,16750651,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,440188,16818154,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,350226,15943052,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,446725,16094781,UNIVERSITY CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,345277,15914654,UNIVERSITY CENTRAL OKLAHOMA POLICE DEPT,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,228990,16409722,UNIVERSITY CENTRAL PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,253926,16168403,UNIVERSITY CENTRAL PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,308315,16438836,UNIVERSITY CENTRAL PD,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,233552,8447107,UNIVERSITY OF CENTRAL OKLA,arresting agency
UNIVERSITY OF CENTRAL OKLAHOMA POLICE DEPARTMENT,281831,15962484,UNIVERSITY OF CENTRAL OKLAHOMA PD,arresting agency
UNIVERSITY OF OKLAHOMA POLICE DEPARTMENT,441338,16481380,UNIVERSITY OF OK PD,arresting agency
DEPARTMENT OF HOMELAND SECURITY,258798,17585784,US HOMELAND SECURITY,arresting agency
